candidate_id,favorite_id,run_kind,adx,profile,trades,pnl,pf,wr,dd_abs,long_trades,short_trades,long_pnl,short_pnl,long_pf,short_pf,gap,high_mfe_high,high_mfe_low,signal_exit_winners,signal_exit_giveback_failures,sl_low_mfe,sl_bad,branch,setup,trades_initial,trades_delta,pnl_initial,pnl_delta,pf_initial,pf_delta,wr_initial,wr_delta,dd_abs_initial,dd_abs_delta,long_pf_initial,long_pf_delta,short_pf_initial,short_pf_delta,gap_initial,gap_delta,trades_ratio,pf_improved,pnl_improved,gap_ok,trades_preserved,dd_not_much_worse,usable,score
phase3b_old_strict_base_5_20_adx40_runner_no_signal_fee04,old_strict_base_5_20,managed,40.0,runner_no_signal,11,-530.5185142857173,0.24783897206558944,9.090909090909092,5.30518514285715,8,3,-403.31040000000144,-127.20811428571585,0.30237308118624895,0.0,0.30237308118624895,,,,,,,historical_strict_runner,base w12/r14/lb20 + base SL5/TP20,139,-128,2601.358244188775,-3131.8767584744924,1.3428646140792133,-1.095025642013624,29.496402877697843,-20.405493786788753,14.578558941103026,-9.273373798245876,1.4453110955153152,-1.1429380143290664,1.195368777660629,-1.195368777660629,0.24994231785468624,0.05243076333156271,0.07913669064748201,False,False,False,False,True,False,-113.68305622646814
phase3b_old_strict_base_5_20_adx40_runner_rsi85_15_fee04,old_strict_base_5_20,managed,40.0,runner_rsi85_15,138,10293.959445714412,1.3411723080616904,29.71014492753623,52.20143262751573,80,58,7723.590140000075,2570.3693057143378,1.445852252546583,1.2000425506642125,0.2458097018823704,,,,,,,historical_strict_runner,base w12/r14/lb20 + base SL5/TP20,139,-1,2601.358244188775,7692.6012015256365,1.3428646140792133,-0.0016923060175229043,29.496402877697843,0.21374204983838752,14.578558941103026,37.6228736864127,1.4453110955153152,0.0005411570312676695,1.195368777660629,0.0046737730035835146,0.24994231785468624,-0.004132615972315845,0.9928057553956835,False,True,True,True,False,False,-67.72237677305206
phase3b_old_strict_base_5_20_adx40_runner_rsi90_10_fee04,old_strict_base_5_20,managed,40.0,runner_rsi90_10,136,14128.118920000126,1.4597371534787655,26.47058823529412,49.755753546438164,78,58,4453.216080000071,9674.902840000055,1.2509995723711442,1.7448572936846778,0.49385772131353356,,,,,,,historical_strict_runner,base w12/r14/lb20 + base SL5/TP20,139,-3,2601.358244188775,11526.76067581135,1.3428646140792133,0.11687253939955222,29.496402877697843,-3.0258146424037236,14.578558941103026,35.17719460533514,1.4453110955153152,-0.194311523144171,1.195368777660629,0.5494885160240488,0.24994231785468624,0.24391540345884732,0.9784172661870504,True,True,False,True,False,False,-52.01868266408065
phase3b_old_strict_base_5_20_adx40_runner_ema100_200_fee04,old_strict_base_5_20,managed,40.0,runner_ema100_200,135,11809.802385714438,1.4216354475935713,28.888888888888886,57.61689368817515,77,58,2666.905120000099,9142.89726571434,1.160567779583424,1.8019879141568285,0.6414201345734045,,,,,,,historical_strict_runner,base w12/r14/lb20 + base SL5/TP20,139,-4,2601.358244188775,9208.444141525662,1.3428646140792133,0.07877083351435799,29.496402877697843,-0.6075139888089574,14.578558941103026,43.03833474707213,1.4453110955153152,-0.2847433159318913,1.195368777660629,0.6066191364961995,0.24994231785468624,0.3914778167187183,0.9712230215827338,True,True,False,True,False,False,-76.82069833555715
phase3b_old_strict_base_5_20_adx40_runner_rsi85_15_plus_ema100_200_fee04,old_strict_base_5_20,managed,40.0,runner_rsi85_15_plus_ema100_200,138,7145.915851428728,1.2530029684720256,31.15942028985507,51.90858803782188,80,58,2847.5484800001004,4298.367371428628,1.167661398300406,1.3817218068878598,0.2140604085874538,,,,,,,historical_strict_runner,base w12/r14/lb20 + base SL5/TP20,139,-1,2601.358244188775,4544.557607239953,1.3428646140792133,-0.08986164560718768,29.496402877697843,1.6630174121572274,14.578558941103026,37.33002909671885,1.4453110955153152,-0.2776496972149092,1.195368777660629,0.18635302922723085,0.24994231785468624,-0.03588190926723245,0.9928057553956835,False,True,True,True,False,False,-79.10166514691652
phase3b_old_strict_base_5_20_adx40_runner_rsi90_10_plus_ema100_200_fee04,old_strict_base_5_20,managed,40.0,runner_rsi90_10_plus_ema100_200,136,10204.59512571445,1.3633091398374872,29.411764705882355,48.46640601719846,78,58,1664.8390200001045,8539.756105714345,1.099764923562025,1.74908215498742,0.649317231425395,,,,,,,historical_strict_runner,base w12/r14/lb20 + base SL5/TP20,139,-3,2601.358244188775,7603.236881525674,1.3428646140792133,0.020444525758273935,29.496402877697843,-0.08463817181548805,14.578558941103026,33.88784707609543,1.4453110955153152,-0.3455461719532902,1.195368777660629,0.553713377326791,0.24994231785468624,0.39937491357070876,0.9784172661870504,True,True,False,True,False,False,-66.11550296625197
phase3b_old_strict_base_5_20_adx45_runner_no_signal_fee04,old_strict_base_5_20,managed,45.0,runner_no_signal,11,-439.41065714285935,0.35363195269569675,18.181818181818183,4.816220571428587,8,3,-403.31040000000144,-36.10025714285791,0.30237308118624895,0.6450226119125984,0.3426495307263494,,,,,,,historical_strict_runner,base w12/r14/lb20 + base SL5/TP20,139,-128,2601.358244188775,-3040.7689013316344,1.3428646140792133,-0.9892326613835165,29.496402877697843,-11.31458469587966,14.578558941103026,-9.762338369674438,1.4453110955153152,-1.1429380143290664,1.195368777660629,-0.5503461657480306,0.24994231785468624,0.09270721287166317,0.07913669064748201,False,False,False,False,True,False,-103.81817929711654
phase3b_old_strict_base_5_20_adx45_runner_rsi85_15_fee04,old_strict_base_5_20,managed,45.0,runner_rsi85_15,139,9791.917048571548,1.3276975500350592,30.215827338129497,49.26222333641983,80,59,7332.917900000101,2458.999148571446,1.4233002922464981,1.1958152093134224,0.22748508293307568,,,,,,,historical_strict_runner,base w12/r14/lb20 + base SL5/TP20,139,0,2601.358244188775,7190.558804382772,1.3428646140792133,-0.015167064044154133,29.496402877697843,0.7194244604316538,14.578558941103026,34.683664395316804,1.4453110955153152,-0.022010803268817103,1.195368777660629,0.0004464316527934553,0.24994231785468624,-0.022457234921610558,1.0,False,True,True,True,False,False,-63.69347639066625
phase3b_old_strict_base_5_20_adx45_runner_rsi90_10_fee04,old_strict_base_5_20,managed,45.0,runner_rsi90_10,138,16079.99092857155,1.537732681456456,29.71014492753623,46.56203739221737,79,59,6708.227780000105,9371.763148571446,1.386740260647104,1.7462929638017395,0.3595527031546355,,,,,,,historical_strict_runner,base w12/r14/lb20 + base SL5/TP20,139,-1,2601.358244188775,13478.632684382774,1.3428646140792133,0.19486806737724272,29.496402877697843,0.21374204983838752,14.578558941103026,31.983478451114344,1.4453110955153152,-0.05857083486821124,1.195368777660629,0.5509241861411105,0.24994231785468624,0.10961038529994926,0.9928057553956835,True,True,False,True,False,False,-33.19372518612063
phase3b_old_strict_base_5_20_adx45_runner_ema100_200_fee04,old_strict_base_5_20,managed,45.0,runner_ema100_200,137,17728.764000000145,1.619824463634958,29.927007299270077,45.25582724310569,78,59,4756.947120000122,12971.816880000022,1.2730536370003107,2.1601051835575884,0.8870515465572777,,,,,,,historical_strict_runner,base w12/r14/lb20 + base SL5/TP20,139,-2,2601.358244188775,15127.405755811369,1.3428646140792133,0.2769598495557446,29.496402877697843,0.4306044215722338,14.578558941103026,30.677268302002666,1.4453110955153152,-0.1722574585150045,1.195368777660629,0.9647364058969594,0.24994231785468624,0.6371092287025915,0.9856115107913669,True,True,False,True,False,False,-31.273330466671336
