candidate_id,setup_label,group,width_atr_timeframe,rail,current_width,recent_width,recent_delta,width_lookback,trades,pnl,profit_factor,win_rate_pct,sharpe,max_drawdown_pct,long_trades,long_pnl,long_profit_factor,long_win_rate_pct,short_trades,short_pnl,short_profit_factor,short_win_rate_pct,pf_symmetry_gap,min_side_pf,both_sides_pf_gt_1,main_acceptance,fees_paid,stop_loss_after_bad_context,stop_loss_after_low_mfe,high_mfe_high_capture_count,high_mfe_low_capture_count,bounce_score
phase2d_broad_1h_semantic_upper_235_w2p25_r3_lb10_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.25/r3/lb10,broad_1h_width_main,1h,2.35,2.25,3.0,0.75,10,80,1526.0195725711617,1.2077206909058447,56.25,0.32170055328463243,-13.626000152383611,56,762.8539990997274,1.1340165059872187,57.14285714285714,24,763.1655734714344,1.4613339160732741,54.166666666666664,0.3273174100860554,1.1340165059872187,True,False,707.2280549755943,35,13,21,3,25.970234427631024
phase2d_base_control_base_profit_lane_not_main_w10_r11_lb20_sl2p45_tp2p45_fee04,base 2.45 w10/r11/lb20,base_control,base,2.45,10.0,11.0,1.0,20,271,4474.087868311397,1.1530448883652926,56.08856088560885,0.4440887264309076,-22.550030831178912,157,206.20946741379936,1.0122677835183174,56.05095541401274,114,4267.878400897598,1.3434966509847603,56.14035087719298,0.331228867466443,1.0122677835183174,True,False,2461.6222328284393,119,49,78,12,22.85353843584091
phase2d_transition_tail_1h_transition_245_w2p75_r3_lb20_sym_1hatr_sl2p45_tp2p45_fee04,1h 2.45 w2.75/r3/lb20,transition_tail_1h_width,1h,2.45,2.75,3.0,0.25,20,85,1763.196395261999,1.220550924856779,56.470588235294116,0.3286384883063086,-20.089335386054042,58,165.06197771074957,1.027098984011007,56.896551724137936,27,1598.1344175512495,1.839606365551806,55.55555555555556,0.812507381540799,1.027098984011007,True,False,736.7557600046875,37,14,24,4,19.160162207416544
phase2d_broad_1h_semantic_primary_215_w2p25_r3_lb10_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.25/r3/lb10,broad_1h_width_main,1h,2.15,2.25,3.0,0.75,10,80,1028.57581834868,1.1461564808462212,55.00000000000001,0.251347208769108,-16.631280963274875,56,299.22996215488496,1.0542866757180263,55.35714285714286,24,729.345856193795,1.4781141383275853,54.166666666666664,0.42382746260955906,1.0542866757180263,True,False,714.2763001907801,36,14,18,2,13.532704321266081
phase2d_broad_1h_semantic_upper_235_w3p25_r4_lb50_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w3.25/r4/lb50,broad_1h_width_main,1h,2.35,3.25,4.0,0.75,50,15,953.5248153430272,2.208621669777759,66.66666666666666,0.5475308043841419,-6.340517686629321,10,1239.2832108780763,5.3677704434060045,80.0,5,-285.7583955350491,0.43436819103343255,40.0,4.933402252372572,0.43436819103343255,False,False,126.66224879417896,5,2,5,1,0.0
phase2d_broad_1h_semantic_upper_235_w3p25_r3p75_lb50_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w3.25/r3.75/lb50,broad_1h_width_main,1h,2.35,3.25,3.75,0.5,50,24,1429.7613419217644,2.0587687522580644,66.66666666666666,0.6213011118001001,-7.584173812523898,15,1504.0851032795565,3.536055659071192,73.33333333333333,9,-74.3237613577921,0.9018594431031041,55.55555555555556,2.634196215968088,0.9018594431031041,False,False,214.0242118422854,8,3,8,1,0.0
phase2d_broad_1h_semantic_upper_235_w3_r3p75_lb20_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w3/r3.75/lb20,broad_1h_width_main,1h,2.35,3.0,3.75,0.75,20,21,1020.6889632565901,1.9033783851054433,66.66666666666666,0.5448952779736836,-6.0931611653855855,12,1081.5517051942302,3.729592134695741,75.0,9,-60.86274193764021,0.9170384214027657,55.55555555555556,2.812553713292975,0.9170384214027657,False,False,182.77528821230845,7,3,6,1,0.0
phase2d_broad_1h_semantic_upper_235_w3p25_r3p75_lb20_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w3.25/r3.75/lb20,broad_1h_width_main,1h,2.35,3.25,3.75,0.5,20,20,894.7819420847215,1.7919422027284166,65.0,0.48753732890409407,-6.0931611653855855,11,955.6446840223617,3.4118312610887007,72.72727272727273,9,-60.86274193764021,0.9170384214027657,55.55555555555556,2.494792839685935,0.9170384214027657,False,False,174.0090783024546,7,3,6,1,0.0
phase2d_broad_1h_semantic_upper_235_w3p25_r4_lb35_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w3.25/r4/lb35,broad_1h_width_main,1h,2.35,3.25,4.0,0.75,35,14,611.0333561283206,1.7796249107452224,64.28571428571429,0.4365170486756994,-6.340517686629321,9,896.7917516633698,4.219490154589807,77.77777777777779,5,-285.7583955350491,0.43436819103343255,40.0,3.7851219635563744,0.43436819103343255,False,False,117.30431678850964,5,2,4,1,0.0
phase2d_broad_1h_semantic_primary_215_w3p25_r4_lb35_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w3.25/r4/lb35,broad_1h_width_main,1h,2.15,3.25,4.0,0.75,35,14,547.8016229127863,1.7640416727613575,64.28571428571429,0.4050666144500253,-5.987033558286214,9,811.2545214047199,4.180965889757824,77.77777777777779,5,-263.45289849193347,0.4296873688861528,40.0,3.7512785208716717,0.4296873688861528,False,False,116.78825875832962,5,2,4,1,0.0
phase2d_broad_1h_semantic_upper_235_w3_r3p75_lb50_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w3/r3.75/lb50,broad_1h_width_main,1h,2.35,3.0,3.75,0.75,50,27,1182.5046180390843,1.7033182317740008,62.96296296296296,0.5074136613074899,-7.921254058598748,17,1313.5839041528623,2.4990051342497055,70.58823529411765,10,-131.07928611377784,0.8371723268952276,50.0,1.661832807354478,0.8371723268952276,False,False,236.0444132104287,10,4,8,1,0.0
phase2d_broad_1h_semantic_upper_235_w3p25_r3p75_lb35_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w3.25/r3.75/lb35,broad_1h_width_main,1h,2.35,3.25,3.75,0.5,35,22,914.4294216154294,1.6950527300883345,63.63636363636363,0.4651639327480293,-7.584173812523643,13,981.0231729150414,2.7038174514279154,69.23076923076923,9,-66.59375129961197,0.9099897684905391,55.55555555555556,1.7938276829373763,0.9099897684905391,False,False,192.5505595615714,8,3,7,1,0.0
phase2d_broad_1h_semantic_upper_235_w3p25_r4_lb20_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w3.25/r4/lb20,broad_1h_width_main,1h,2.35,3.25,4.0,0.75,20,13,423.757862053875,1.550391759025926,61.53846153846154,0.32308912210723334,-6.340517686629177,8,704.4728708693029,3.5745014140512392,75.0,5,-280.71500881542795,0.4343681910334342,40.0,3.140133223017805,0.4343681910334342,False,False,107.2854768926065,5,2,3,1,0.0
phase2d_broad_1h_semantic_primary_215_w3p25_r4_lb20_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w3.25/r4/lb20,broad_1h_width_main,1h,2.15,3.25,4.0,0.75,20,13,378.01096805975163,1.5358533636776683,61.53846153846154,0.29809135767409034,-5.987033558286415,8,637.2229980032394,3.5394586827936294,75.0,5,-259.21202994348766,0.4296873688861506,40.0,3.109771313907479,0.4296873688861506,False,False,106.9553106877019,5,2,3,1,0.0
phase2d_broad_1h_semantic_upper_235_w3_r3p75_lb10_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w3/r3.75/lb10,broad_1h_width_main,1h,2.35,3.0,3.75,0.75,10,18,555.2227069634703,1.5046078967061067,61.111111111111114,0.36379461948449376,-5.9988414616045205,9,614.4678229696151,2.59542223118002,66.66666666666666,9,-59.2451160061449,0.9171583402025965,55.55555555555556,1.6782638909774237,0.9171583402025965,False,False,153.18462508981588,7,3,5,1,0.0
phase2d_broad_1h_semantic_upper_235_w3p25_r3p75_lb10_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w3.25/r3.75/lb10,broad_1h_width_main,1h,2.35,3.25,3.75,0.5,10,18,555.2227069634703,1.5046078967061067,61.111111111111114,0.36379461948449376,-5.9988414616045205,9,614.4678229696151,2.59542223118002,66.66666666666666,9,-59.2451160061449,0.9171583402025965,55.55555555555556,1.6782638909774237,0.9171583402025965,False,False,153.18462508981588,7,3,5,1,0.0
phase2d_broad_1h_semantic_primary_215_w3_r3p75_lb10_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w3/r3.75/lb10,broad_1h_width_main,1h,2.15,3.0,3.75,0.75,10,18,494.14905964371536,1.4917736874267633,61.111111111111114,0.33382757100846916,-5.680454888013154,9,553.7416677157895,2.572469984492395,66.66666666666666,9,-59.5926080720742,0.9086958734410957,55.55555555555556,1.6637741110512994,0.9086958734410957,False,False,152.28709361606965,7,3,4,1,0.0
phase2d_broad_1h_semantic_primary_215_w3p25_r3p75_lb10_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w3.25/r3.75/lb10,broad_1h_width_main,1h,2.15,3.25,3.75,0.5,10,18,494.14905964371536,1.4917736874267633,61.111111111111114,0.33382757100846916,-5.680454888013154,9,553.7416677157895,2.572469984492395,66.66666666666666,9,-59.5926080720742,0.9086958734410957,55.55555555555556,1.6637741110512994,0.9086958734410957,False,False,152.28709361606965,7,3,4,1,0.0
phase2d_broad_1h_semantic_upper_235_w3_r3p75_lb35_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w3/r3.75/lb35,broad_1h_width_main,1h,2.35,3.0,3.75,0.75,35,24,747.2953770475671,1.4734923846633914,62.5,0.3722992978045504,-7.584173812523842,15,801.4642699715156,1.9340328208510909,66.66666666666666,9,-54.16889292394858,0.9247857007748009,55.55555555555556,1.00924712007629,0.9247857007748009,False,False,206.1642349562697,9,3,7,1,0.0
phase2d_broad_1h_semantic_primary_215_w3_r3p75_lb20_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w3/r3.75/lb20,broad_1h_width_main,1h,2.15,3.0,3.75,0.75,20,21,478.882494263944,1.3979278121393364,61.904761904761905,0.2836529766505893,-5.793691697642522,12,537.5233463898041,1.9563132839714046,66.66666666666666,9,-58.640852125860164,0.9085682329932523,55.55555555555556,1.0477450509781523,0.9085682329932523,False,False,174.5818817697199,8,3,4,1,0.0
phase2d_broad_1h_semantic_primary_215_w3p25_r3p75_lb20_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w3.25/r3.75/lb20,broad_1h_width_main,1h,2.15,3.25,3.75,0.5,20,20,370.0331204480566,1.3074793332450139,60.0,0.2260209266036068,-5.793691697642522,11,428.6739725739167,1.7626582495785081,63.63636363636363,9,-58.640852125860164,0.9085682329932523,55.55555555555556,0.8540900165852559,0.9085682329932523,False,False,166.24229677360256,8,3,4,1,0.0
phase2d_broad_1h_semantic_upper_235_w2p75_r3p5_lb35_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.75/r3.5/lb35,broad_1h_width_main,1h,2.35,2.75,3.5,0.75,35,50,1287.1140936550476,1.2864062549158028,57.99999999999999,0.33617861389689707,-12.644367594257332,35,1141.8090960889435,1.3471499626180543,62.857142857142854,15,145.30499756610416,1.1205930038855898,46.666666666666664,0.2265569587324645,1.1205930038855898,True,False,447.60096197712437,21,8,15,2,0.0
phase2d_broad_1h_semantic_primary_215_w3p25_r3p75_lb35_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w3.25/r3.75/lb35,broad_1h_width_main,1h,2.15,3.25,3.75,0.5,35,22,385.7836863190752,1.282605512369884,59.09090909090909,0.21989387614601616,-7.169372348170711,13,448.96436398398936,1.6245690109755895,61.53846153846154,9,-63.1806776649142,0.9022360524274408,55.55555555555556,0.7223329585481487,0.9022360524274408,False,False,183.79925350477228,9,3,5,1,0.0
phase2d_broad_1h_semantic_upper_235_w3p25_r3p5_lb10_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w3.25/r3.5/lb10,broad_1h_width_main,1h,2.35,3.25,3.5,0.25,10,36,715.6914801127717,1.2597169539364363,58.333333333333336,0.26895039380446106,-12.644367594257687,25,953.0540508815563,1.5148082301154193,64.0,11,-237.36257076878462,0.7375410253682657,45.45454545454545,0.7772672047471536,0.7375410253682657,False,False,311.65380993378284,15,6,9,1,0.0
phase2d_broad_1h_semantic_upper_235_w2p75_r3p5_lb50_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.75/r3.5/lb50,broad_1h_width_main,1h,2.35,2.75,3.5,0.75,50,54,1164.6828701615095,1.2394052378789036,57.407407407407405,0.3012723360014417,-12.644367594257421,39,1013.982762149206,1.2747202415795573,61.53846153846154,15,150.70010801230347,1.128371601396007,46.666666666666664,0.14634864018355032,1.128371601396007,True,False,471.9459302542189,23,8,16,2,0.0
phase2d_broad_1h_semantic_upper_235_w3p25_r3p5_lb20_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w3.25/r3.5/lb20,broad_1h_width_main,1h,2.35,3.25,3.5,0.25,20,38,671.7768621863197,1.231838393619938,57.89473684210527,0.25067292327452245,-12.644367594257123,26,1082.035098130984,1.5930209901330596,65.38461538461539,12,-410.2582359446641,0.6176506516874127,41.66666666666667,0.9753703384456469,0.6176506516874127,False,False,325.49802535236637,16,7,9,1,0.0
phase2d_broad_1h_semantic_upper_235_w3p25_r3p5_lb35_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w3.25/r3.5/lb35,broad_1h_width_main,1h,2.35,3.25,3.5,0.25,35,38,671.7768621863197,1.231838393619938,57.89473684210527,0.25067292327452245,-12.644367594257123,26,1082.035098130984,1.5930209901330596,65.38461538461539,12,-410.2582359446641,0.6176506516874127,41.66666666666667,0.9753703384456469,0.6176506516874127,False,False,325.49802535236637,16,7,9,1,0.0
phase2d_broad_1h_semantic_upper_235_w3p25_r3p5_lb50_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w3.25/r3.5/lb50,broad_1h_width_main,1h,2.35,3.25,3.5,0.25,50,38,671.7768621863197,1.231838393619938,57.89473684210527,0.25067292327452245,-12.644367594257123,26,1082.035098130984,1.5930209901330596,65.38461538461539,12,-410.2582359446641,0.6176506516874127,41.66666666666667,0.9753703384456469,0.6176506516874127,False,False,325.49802535236637,16,7,9,1,0.0
phase2d_broad_1h_semantic_primary_215_w3p25_r4_lb50_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w3.25/r4/lb50,broad_1h_width_main,1h,2.15,3.25,4.0,0.75,50,15,218.1557542405422,1.2098920304039262,60.0,0.15830415275863835,-8.925180017337231,10,481.60865273247566,1.8340603768197183,70.0,5,-263.45289849193347,0.4296873688861528,40.0,1.4043730079335655,0.4296873688861528,False,False,124.24685527110377,6,2,4,1,0.0
phase2d_broad_1h_semantic_upper_235_w2p75_r3_lb20_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.75/r3/lb20,broad_1h_width_main,1h,2.35,2.75,3.0,0.25,20,85,1315.5172532427998,1.169624230575762,55.294117647058826,0.2731421646848567,-19.57005505075058,58,-234.00589362456148,0.9608210298676833,55.172413793103445,27,1549.5231468673612,1.86918202306818,55.55555555555556,0.9083609932004967,0.9608210298676833,False,False,724.1010891191406,38,14,22,4,0.0
phase2d_transition_tail_1h_transition_245_w2p25_r2p5_lb20_sym_1hatr_sl2p45_tp2p45_fee04,1h 2.45 w2.25/r2.5/lb20,transition_tail_1h_width,1h,2.45,2.25,2.5,0.25,20,213,4658.165525910597,1.1615391409287117,59.154929577464785,0.466322559835131,-22.099853209846255,140,5364.664612735802,1.3208235009877456,61.42857142857143,73,-706.4990868252037,0.9416819959767303,54.794520547945204,0.3791415050110153,0.9416819959767303,False,False,2277.4085263812735,87,32,70,11,0.0
phase2d_broad_1h_semantic_upper_235_w2p75_r3_lb50_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.75/r3/lb50,broad_1h_width_main,1h,2.35,2.75,3.0,0.25,50,90,1322.4762328762167,1.1569238438148564,55.55555555555556,0.26735668925262873,-20.470236357921113,61,-13.804279025743881,0.9977745908704164,55.73770491803278,29,1336.2805119019606,1.600717606861853,55.172413793103445,0.6029430159914365,0.9977745908704164,False,False,764.9851571301991,40,14,25,5,0.0
phase2d_broad_1h_semantic_primary_215_w2p75_r3_lb20_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.75/r3/lb20,broad_1h_width_main,1h,2.15,2.75,3.0,0.25,20,86,1114.1510474356608,1.1519870778414756,55.81395348837209,0.2552347254109698,-16.72985384209813,58,-409.19873724317483,0.9280771169024338,55.172413793103445,28,1523.3497846788355,1.9282182390698854,57.14285714285714,1.0001411221674517,0.9280771169024338,False,False,744.8309984657183,38,15,18,3,0.0
phase2d_broad_1h_semantic_primary_215_w3_r3p75_lb35_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w3/r3.75/lb35,broad_1h_width_main,1h,2.15,3.0,3.75,0.75,35,24,238.9490115178133,1.1496558323534651,58.333333333333336,0.13831510781164896,-7.169372348170944,15,292.092734461819,1.302325129462682,60.0,9,-53.14372294400572,0.9157121172939007,55.55555555555556,0.3866130121687814,0.9157121172939007,False,False,197.0662551445556,10,3,5,1,0.0
phase2d_transition_tail_1h_transition_245_w2p75_r3p25_lb35_sym_1hatr_sl2p45_tp2p45_fee04,1h 2.45 w2.75/r3.25/lb35,transition_tail_1h_width,1h,2.45,2.75,3.25,0.5,35,70,968.6686183539376,1.1481881827769214,57.14285714285714,0.2201174910730326,-16.590094021528547,48,463.10970878265573,1.0939027042869662,60.416666666666664,22,505.5589095712819,1.3150011660609786,50.0,0.22109846177401238,1.0939027042869662,True,False,578.7030607338977,30,10,20,3,0.0
phase2d_transition_tail_1h_transition_245_w2p25_r2p5_lb35_sym_1hatr_sl2p45_tp2p45_fee04,1h 2.45 w2.25/r2.5/lb35,transition_tail_1h_width,1h,2.45,2.25,2.5,0.25,35,218,3999.2919328677303,1.1414414366236578,58.71559633027523,0.41534449038859667,-19.607720805858996,142,4174.5050064125135,1.2508498252928375,60.56338028169014,76,-175.21307354478304,0.9849393070584745,55.26315789473685,0.26591051823436296,0.9849393070584745,False,False,2190.365417004349,90,32,72,13,0.0
phase2d_broad_1h_semantic_primary_215_w2p75_r3_lb50_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.75/r3/lb50,broad_1h_width_main,1h,2.15,2.75,3.0,0.25,50,91,1117.9804001988045,1.1403997561760246,56.043956043956044,0.2483245660790886,-18.648574554315054,61,-215.75204824645402,0.9635400006863779,55.73770491803278,30,1333.7324484452586,1.652084406947276,56.666666666666664,0.6885444062608981,0.9635400006863779,False,False,786.7506602351793,40,15,21,4,0.0
phase2d_broad_1h_semantic_upper_235_w2p25_r2p5_lb20_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.25/r2.5/lb20,broad_1h_width_main,1h,2.35,2.25,2.5,0.25,20,214,3891.7964329644624,1.1368819552322513,57.943925233644855,0.42476624803031304,-21.426184663361138,140,3952.7370789615775,1.236717589131635,59.285714285714285,74,-60.94064599711491,0.9948063386945405,55.4054054054054,0.2419112504370946,0.9948063386945405,False,False,2295.4761527295714,90,33,67,10,0.0
phase2d_broad_1h_semantic_upper_235_w2p5_r3_lb10_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.5/r3/lb10,broad_1h_width_main,1h,2.35,2.5,3.0,0.5,10,79,947.6881185872409,1.134829547769599,55.69620253164557,0.22164427527205896,-16.194650033596382,55,205.7616791535507,1.037702328451532,56.36363636363636,24,741.9264394336901,1.4721874032656397,54.166666666666664,0.4344850748141076,1.037702328451532,True,False,667.6485944215272,35,13,20,3,0.0
phase2d_broad_1h_semantic_primary_215_w3p25_r3p75_lb50_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w3.25/r3.75/lb50,broad_1h_width_main,1h,2.15,3.25,3.75,0.5,50,24,193.64137380338536,1.1136062768468233,58.333333333333336,0.11409826823105085,-9.095937128031107,15,251.94053281527397,1.2387056947213182,60.0,9,-58.29915901188863,0.9101778751767995,55.55555555555556,0.3285278195445187,0.9101778751767995,False,False,201.36812289823212,10,3,5,1,0.0
phase2d_broad_1h_semantic_upper_235_w2p5_r3p25_lb35_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.5/r3.25/lb35,broad_1h_width_main,1h,2.35,2.5,3.25,0.75,35,72,723.5904918643462,1.109485217954324,55.55555555555556,0.1815542733901879,-16.19465003359617,49,-87.38599345947205,0.982790079630882,57.14285714285714,23,810.9764853238182,1.529575056052039,52.17391304347826,0.5467849764211569,0.982790079630882,False,False,591.4217029847936,32,11,20,3,0.0
phase2d_transition_tail_1h_transition_245_w2p75_r3p25_lb20_sym_1hatr_sl2p45_tp2p45_fee04,1h 2.45 w2.75/r3.25/lb20,transition_tail_1h_width,1h,2.45,2.75,3.25,0.5,20,62,598.5401443399716,1.1044750709935325,58.06451612903226,0.15994714455672598,-14.306105851768535,43,605.8987746120663,1.1434273035516658,62.7906976744186,19,-7.358630272094736,0.9951092200365925,47.368421052631575,0.14831808351507325,0.9951092200365925,False,False,509.7267699430667,26,9,16,3,0.0
phase2d_broad_1h_semantic_upper_235_w1p75_r2p5_lb20_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w1.75/r2.5/lb20,broad_1h_width_main,1h,2.35,1.75,2.5,0.75,20,221,2714.372428782177,1.0944430589068526,57.01357466063348,0.329184713878629,-25.140089603823125,144,3191.077262550102,1.1912700498663156,58.333333333333336,77,-476.7048337679253,0.9604631003150526,54.54545454545454,0.23080694955126302,0.9604631003150526,False,False,2249.9604268924318,95,35,69,10,0.0
phase2d_broad_1h_semantic_upper_235_w2_r2p5_lb20_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2/r2.5/lb20,broad_1h_width_main,1h,2.35,2.0,2.5,0.5,20,221,2714.372428782177,1.0944430589068526,57.01357466063348,0.329184713878629,-25.140089603823125,144,3191.077262550102,1.1912700498663156,58.333333333333336,77,-476.7048337679253,0.9604631003150526,54.54545454545454,0.23080694955126302,0.9604631003150526,False,False,2249.9604268924318,95,35,69,10,0.0
phase2d_broad_1h_semantic_upper_235_w2p75_r3_lb10_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.75/r3/lb10,broad_1h_width_main,1h,2.35,2.75,3.0,0.25,10,78,648.4385124782042,1.0938683443880166,55.12820512820513,0.16755293219845532,-16.194650033596382,54,-82.49803102106422,0.9846648030550622,55.55555555555556,24,730.9365434992684,1.478266226260767,54.166666666666664,0.4936014232057049,0.9846648030550622,False,False,645.9747262894085,35,13,19,3,0.0
phase2d_broad_1h_semantic_upper_235_w2p75_r3p25_lb35_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.75/r3.25/lb35,broad_1h_width_main,1h,2.35,2.75,3.25,0.5,35,70,585.0574869147237,1.091742635742598,55.714285714285715,0.15643094018415882,-16.19465003359617,48,84.22779961435181,1.017305384737476,58.333333333333336,22,500.8296873003718,1.3316717289504785,50.0,0.31436634421300247,1.017305384737476,True,False,570.2056669827401,31,10,19,3,0.0
phase2d_broad_1h_semantic_upper_235_w2p5_r3p25_lb50_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.5/r3.25/lb50,broad_1h_width_main,1h,2.35,2.5,3.25,0.75,50,79,595.1581850642699,1.0830580652248836,55.69620253164557,0.1547885441018443,-17.80176367932245,53,-1.7135354415060817,0.9996727800898684,56.60377358490566,26,596.871720505776,1.3094331468218574,53.84615384615385,0.30976036673198903,0.9996727800898684,False,False,636.4617381652723,35,12,22,4,0.0
phase2d_broad_1h_semantic_upper_235_w3_r3p5_lb35_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w3/r3.5/lb35,broad_1h_width_main,1h,2.35,3.0,3.5,0.5,35,45,307.2534873892549,1.0827301197238277,55.55555555555556,0.12223773154652719,-12.644367594257389,31,492.5503995025629,1.1884562071408509,61.29032258064516,14,-185.29691211330803,0.831597047269702,42.857142857142854,0.3568591598711489,0.831597047269702,False,False,373.0804336822654,20,8,11,1,0.0
phase2d_broad_1h_semantic_primary_215_w2p5_r3_lb10_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.5/r3/lb10,broad_1h_width_main,1h,2.15,2.5,3.0,0.5,10,79,520.8967669784469,1.0770979296209167,54.43037974683544,0.14930299376624961,-16.631280963275398,55,-189.17762254136892,0.964313234151745,54.54545454545454,24,710.0743895198158,1.4879424355388078,54.166666666666664,0.5236292013870628,0.964313234151745,False,False,676.9856425017243,36,14,17,2,0.0
phase2d_broad_1h_semantic_primary_215_w2p5_r3p25_lb50_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.5/r3.25/lb50,broad_1h_width_main,1h,2.15,2.5,3.25,0.75,50,79,514.3289005375383,1.076198186135965,56.9620253164557,0.14626923897672406,-14.08378450371871,53,-163.62110647643428,0.9673455394775495,56.60377358490566,26,677.9500070139726,1.3898051871598434,57.692307692307686,0.4224596476822938,0.9673455394775495,False,False,651.2415628465396,34,12,17,3,0.0
phase2d_broad_1h_semantic_primary_215_w2p25_r2p5_lb20_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.25/r2.5/lb20,broad_1h_width_main,1h,2.15,2.25,2.5,0.25,20,215,1900.014691816411,1.0743904478389565,56.27906976744186,0.2683042843278515,-22.280761555533136,140,2125.084038891867,1.1393899791042388,57.14285714285714,75,-225.069347075456,0.9781390770743381,54.666666666666664,0.16125090202990067,0.9781390770743381,False,False,2183.398203693142,94,38,54,9,0.0
phase2d_broad_1h_semantic_primary_215_w2p5_r3p25_lb35_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.5/r3.25/lb35,broad_1h_width_main,1h,2.15,2.5,3.25,0.75,35,72,430.70403122289724,1.0680896616007651,55.55555555555556,0.13106612055695033,-14.243883052510753,49,-447.8809504097562,0.9096892875676053,55.10204081632652,23,878.5849816326535,1.6430825777846427,56.52173913043478,0.7333932902170375,0.9096892875676053,False,False,603.2614546013966,32,11,17,2,0.0
phase2d_broad_1h_semantic_upper_235_w3_r3p5_lb50_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w3/r3.5/lb50,broad_1h_width_main,1h,2.35,3.0,3.5,0.5,50,47,241.7977082830461,1.062565115182256,55.319148936170215,0.09999948038737147,-12.644367594257444,33,423.15044290712717,1.151784374538193,60.60606060606061,14,-181.3527346240811,0.8315970472697063,42.857142857142854,0.32018732726848675,0.8315970472697063,False,False,382.70489260989007,21,8,11,1,0.0
phase2d_broad_1h_semantic_upper_235_w3_r3p5_lb20_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w3/r3.5/lb20,broad_1h_width_main,1h,2.35,3.0,3.5,0.5,20,43,179.39874523824125,1.0506919716562095,55.81395348837209,0.08290556382205409,-12.644367594257266,30,625.9764338468215,1.2550247648405946,63.33333333333333,13,-446.5776886085802,0.5881898092517703,38.46153846153847,0.6668349555888242,0.5881898092517703,False,False,352.5842391316395,19,8,10,1,0.0
phase2d_broad_1h_semantic_primary_215_w2p75_r3p25_lb35_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.75/r3.25/lb35,broad_1h_width_main,1h,2.15,2.75,3.25,0.5,35,70,308.47734167827554,1.050505447769067,55.714285714285715,0.10517849807898041,-14.096743091566832,48,-276.43508055747753,0.9419141206420523,56.25,22,584.9124222357531,1.4336771117154363,54.54545454545454,0.49176299107338406,0.9419141206420523,False,False,581.9685045612767,31,10,16,2,0.0
