candidate_id,rail,current_width,recent_width,lookback,trades,pnl,return_pct,pf,win_rate_pct,sharpe,max_dd_pct,fees,long_trades,long_pnl,long_pf,long_win_rate_pct,short_trades,short_pnl,short_pf,short_win_rate_pct,bad_context_stops,low_mfe_stops,high_mfe_high_capture,high_mfe_low_capture
phase2a_transition_245_w9_r14_lb35_sym_1hatr_sl2p45_tp2p45_fee04,2.45,9,14,35,256,-288.62090613271596,-2.88620906132716,0.9877337034071217,53.90625,0.047339531739992065,-26.421834216924832,1865.6943469508672,156,1248.295542894103,1.0923211792680236,57.05128205128205,100,-1536.9164490268188,0.846436763715054,49.0,118,50,69,12
phase2a_transition_245_w11_r8_lb10_sym_1hatr_sl2p45_tp2p45_fee04,2.45,11,8,10,203,3787.3408094067404,37.8734080940674,1.1747740088445884,56.65024630541872,0.4376682709989572,-25.83494815114825,1891.5329964940865,114,1990.2791125489543,1.1756972106289194,59.64912280701754,89,1797.0616968577858,1.1737628029798517,52.80898876404494,88,44,56,6
phase2a_transition_245_w11_r8_lb20_sym_1hatr_sl2p45_tp2p45_fee04,2.45,11,8,20,203,3787.3408094067404,37.8734080940674,1.1747740088445884,56.65024630541872,0.4376682709989572,-25.83494815114825,1891.5329964940865,114,1990.2791125489543,1.1756972106289194,59.64912280701754,89,1797.0616968577858,1.1737628029798517,52.80898876404494,88,44,56,6
phase2a_transition_245_w11_r8_lb35_sym_1hatr_sl2p45_tp2p45_fee04,2.45,11,8,35,203,3787.3408094067404,37.8734080940674,1.1747740088445884,56.65024630541872,0.4376682709989572,-25.83494815114825,1891.5329964940865,114,1990.2791125489543,1.1756972106289194,59.64912280701754,89,1797.0616968577858,1.1737628029798517,52.80898876404494,88,44,56,6
phase2a_transition_245_w11_r10_lb10_sym_1hatr_sl2p45_tp2p45_fee04,2.45,11,10,10,203,3787.3408094067404,37.8734080940674,1.1747740088445884,56.65024630541872,0.4376682709989572,-25.83494815114825,1891.5329964940865,114,1990.2791125489543,1.1756972106289194,59.64912280701754,89,1797.0616968577858,1.1737628029798517,52.80898876404494,88,44,56,6
phase2a_transition_245_w11_r10_lb20_sym_1hatr_sl2p45_tp2p45_fee04,2.45,11,10,20,203,3787.3408094067404,37.8734080940674,1.1747740088445884,56.65024630541872,0.4376682709989572,-25.83494815114825,1891.5329964940865,114,1990.2791125489543,1.1756972106289194,59.64912280701754,89,1797.0616968577858,1.1737628029798517,52.80898876404494,88,44,56,6
phase2a_transition_245_w11_r10_lb35_sym_1hatr_sl2p45_tp2p45_fee04,2.45,11,10,35,203,3787.3408094067404,37.8734080940674,1.1747740088445884,56.65024630541872,0.4376682709989572,-25.83494815114825,1891.5329964940865,114,1990.2791125489543,1.1756972106289194,59.64912280701754,89,1797.0616968577858,1.1737628029798517,52.80898876404494,88,44,56,6
phase2a_transition_245_w11_r12_lb10_sym_1hatr_sl2p45_tp2p45_fee04,2.45,11,12,10,196,4173.782778360487,41.73782778360487,1.192326790084704,57.14285714285714,0.47267666315226115,-24.384791708223585,1901.7479903477263,110,2636.84213764121,1.2378133220516943,60.909090909090914,86,1536.9406407192769,1.1448079288818493,52.32558139534884,84,42,55,6
phase2a_transition_245_w11_r12_lb20_sym_1hatr_sl2p45_tp2p45_fee04,2.45,11,12,20,199,3862.498045430622,38.62498045430622,1.1776587626783621,56.78391959798995,0.4472887224980628,-25.76748461297904,1902.5430256656407,113,2334.6917793978805,1.2064482137559542,60.17699115044248,86,1527.8062660327419,1.146450216373657,52.32558139534884,86,43,55,6
phase2a_transition_245_w11_r12_lb35_sym_1hatr_sl2p45_tp2p45_fee04,2.45,11,12,35,202,3350.7006728956303,33.5070067289563,1.15503371971565,56.43564356435643,0.40292339770844127,-25.83494815114825,1875.6120983788835,114,2011.4103671946662,1.1782159809875297,59.64912280701754,88,1339.2903057009644,1.1296962848373757,52.27272727272727,88,44,55,6
phase2a_transition_245_w11_r14_lb10_sym_1hatr_sl2p45_tp2p45_fee04,2.45,11,14,10,167,1300.0551652295549,13.000551652295547,1.078427186743782,55.08982035928144,0.22120673662399992,-25.250526201257028,1419.2428238530333,95,1431.4189514150992,1.1635264261499203,58.94736842105262,72,-131.36378618554428,0.9832083190401342,50.0,75,40,45,5
phase2a_transition_245_w11_r14_lb20_sym_1hatr_sl2p45_tp2p45_fee04,2.45,11,14,20,175,2965.953765247015,29.659537652470146,1.1589525553837223,56.57142857142857,0.38745864288452025,-22.818300974203652,1647.5412686804075,101,2596.6098001897913,1.2597674610444487,60.396039603960396,74,369.3439650572235,1.0426323646919353,51.35135135135135,76,40,49,5
phase2a_transition_245_w11_r14_lb35_sym_1hatr_sl2p45_tp2p45_fee04,2.45,11,14,35,183,3166.880284422546,31.668802844225464,1.166456961688953,56.830601092896174,0.4053701219423237,-24.29849974170676,1714.4884986470104,107,2802.304832151988,1.2713697886330588,60.747663551401864,76,364.57545227055766,1.041911475227914,51.31578947368421,79,41,49,5
